match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,id,team,season
37,away,L. Cooper,D,90,0,0,0,0,59,1,51,0,3,0,3,0,6,4,0,0,0,won,1-2,7.3,19118.0,Scotland,2020
37,away,K. McLean,M,90,0,0,0,0,46,0,41,0,1,0,3,0,5,4,2,2,0,won,1-2,7.2,19077.0,Scotland,2020
37,away,L. Palmer,M,90,0,0,0,1,18,1,12,0,0,0,1,0,4,2,0,0,1,won,1-2,7.2,19394.0,Scotland,2020
37,away,S. Armstrong,M,80,0,0,0,0,23,0,17,0,1,0,0,0,5,2,1,0,1,won,1-2,6.3,18945.0,Scotland,2020
37,away,J. Fleck,M,71,0,0,0,0,32,0,25,0,3,0,0,0,7,4,1,1,0,won,1-2,6.9,19102.0,Scotland,2020
37,away,A. Robertson,M,90,0,0,0,0,41,1,34,0,0,0,1,0,4,1,1,0,1,won,1-2,6.6,289.0,Scotland,2020
37,away,L. Dykes,F,67,1,1,1,0,14,0,7,0,1,0,0,0,21,10,0,0,0,won,1-2,7.3,45307.0,Scotland,2020
37,away,R. Christie,F,90,2,2,1,0,34,0,25,0,2,0,0,0,14,7,4,1,0,won,1-2,7.2,1125.0,Scotland,2020
37,away,J. McGinn,M,19,0,0,0,0,7,0,6,0,0,0,0,0,4,4,1,1,0,won,1-2,7,19191.0,Scotland,2020
37,away,C. McGregor,M,10,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,won,1-2,6.5,1129.0,Scotland,2020
37,away,C. Paterson,M,23,1,0,0,0,3,0,1,0,0,0,0,0,5,4,0,0,0,won,1-2,6.6,18993.0,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
37,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0,,Scotland,2020
38,home,O. Marciano,G,90,0,0,0,0,17,0,15,2,0,0,0,1,0,0,0,0,0,draw,1-1,6.9,44829.0,Israel,2020
38,home,E. Dasa,D,90,1,1,0,0,48,1,46,0,2,0,0,0,6,3,1,0,0,draw,1-1,7.2,56003.0,Israel,2020
38,home,N. Bitton,D,90,1,0,0,0,104,1,96,0,1,0,2,0,7,4,1,0,0,draw,1-1,7,1122.0,Israel,2020
38,home,E. Tibi,D,90,0,0,0,0,76,0,73,0,2,0,1,0,11,8,2,2,0,draw,1-1,7.3,105807.0,Israel,2020
38,home,H. Elhamed,D,90,0,0,0,0,91,3,82,0,0,0,0,0,8,5,1,1,0,draw,1-1,6.9,70337.0,Israel,2020
38,home,T. Tawatha,D,71,0,0,0,0,30,0,25,0,1,0,0,0,7,3,1,1,0,draw,1-1,6.2,1810.0,Israel,2020
38,home,M. Solomon,M,90,1,0,0,0,45,2,41,0,0,0,0,0,13,11,9,9,0,draw,1-1,7.7,697.0,Israel,2020
38,home,B. Natcho,M,45,0,0,0,0,55,3,50,0,0,0,0,0,1,0,0,0,0,draw,1-1,7,1611.0,Israel,2020
38,home,Dor Peretz,M,90,2,1,0,0,68,2,63,0,1,0,2,0,7,3,2,1,1,draw,1-1,7.2,56011.0,Israel,2020
38,home,E. Zahavi,F,90,6,2,0,0,47,2,41,0,0,0,1,0,11,3,2,0,1,draw,1-1,6.9,12943.0,Israel,2020
38,home,M. Dabbur,F,57,0,0,0,0,20,1,15,0,0,0,0,0,6,3,0,0,0,draw,1-1,6.6,1097.0,Israel,2020
38,home,I. Elmkies,M,19,1,1,1,0,9,1,9,0,0,0,1,0,0,0,0,0,0,draw,1-1,7.5,153595.0,Israel,2020
38,home,S. Weissman,F,33,2,1,0,0,7,0,5,0,0,0,0,0,1,0,0,0,0,draw,1-1,6.6,70339.0,Israel,2020
38,home,Y. Cohen,F,45,1,0,0,1,22,1,19,0,1,0,0,0,6,1,2,0,0,draw,1-1,6.9,56012.0,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Israel,2020
38,away,M. Rodák,G,90,0,0,0,0,35,0,22,5,0,0,0,1,0,0,0,0,0,draw,1-1,7.3,19657.0,Slovakia,2020
38,away,M. Koscelník,D,90,0,0,0,0,31,1,22,0,4,0,0,0,13,7,0,0,0,draw,1-1,6.7,66044.0,Slovakia,2020
38,away,M. Valjent,D,90,0,0,0,0,30,0,23,0,0,0,2,0,2,1,0,0,0,draw,1-1,6.9,46738.0,Slovakia,2020
38,away,M. Škriniar,D,90,0,0,0,0,51,0,46,0,3,0,0,0,9,7,0,0,0,draw,1-1,7.2,198.0,Slovakia,2020
38,away,N. Gyömbér,D,90,0,0,0,0,28,0,23,0,2,0,0,0,7,3,0,0,0,draw,1-1,6.7,31389.0,Slovakia,2020
38,away,J. Kucka,M,90,1,0,0,0,33,2,23,0,1,0,0,0,5,3,1,1,0,draw,1-1,6.9,31023.0,Slovakia,2020
38,away,S. Lobotka,M,90,0,0,0,0,49,0,47,0,0,0,1,0,2,0,0,0,0,draw,1-1,6.9,47439.0,Slovakia,2020
38,away,E. Sabo,M,67,0,0,0,0,29,0,27,0,0,0,0,0,6,3,1,0,0,draw,1-1,6.7,105949.0,Slovakia,2020
38,away,M. Bero,F,90,0,0,0,1,22,2,16,0,1,0,1,0,11,5,3,2,1,draw,1-1,7.2,37122.0,Slovakia,2020
38,away,M. Ďuriš,F,78,3,2,1,0,10,0,7,0,1,0,1,0,9,5,1,1,0,draw,1-1,7.5,15414.0,Slovakia,2020
38,away,J. Mihalík,F,87,0,0,0,0,21,0,15,0,0,0,0,0,7,4,2,1,0,draw,1-1,6.7,55951.0,Slovakia,2020
38,away,L. Haraslín,M,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,draw,1-1,6.5,40446.0,Slovakia,2020
38,away,R. Boženík,F,12,2,1,0,0,5,0,3,0,0,0,0,0,4,2,0,0,0,draw,1-1,6.9,61245.0,Slovakia,2020
38,away,I. Schranz,F,23,0,0,0,0,3,0,2,0,0,0,1,0,8,0,1,0,0,draw,1-1,6.3,15328.0,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
38,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Slovakia,2020
39,home,J. Gomes,G,90,0,0,0,0,25,0,7,2,0,0,0,1,0,0,0,0,0,lost,0-1,6.9,105790.0,andorra,2020
39,home,Chus Rubio,D,88,1,0,0,0,23,0,10,0,1,0,2,0,4,1,0,0,0,lost,0-1,6.3,5133.0,andorra,2020
39,home,Emili García,D,90,0,0,0,0,26,1,21,0,0,1,0,0,8,6,0,0,1,lost,0-1,7,56047.0,andorra,2020
39,home,Max Llovera,D,90,0,0,0,0,25,0,22,0,0,0,0,0,8,4,0,0,0,lost,0-1,6.7,56048.0,andorra,2020
39,home,Moisés San Nicolás,D,90,0,0,0,0,25,0,15,0,2,1,0,0,7,3,0,0,1,lost,0-1,6.2,5059.0,andorra,2020
39,home,Ludovic Clemente,M,24,2,0,0,0,1,0,1,0,1,0,0,0,4,2,0,0,0,lost,0-1,6.9,56052.0,andorra,2020
39,home,Márcio Vieira,M,90,0,0,0,0,10,0,7,0,0,1,2,0,8,4,0,0,0,lost,0-1,6.7,56056.0,andorra,2020
39,home,Marc Rebés,M,69,1,0,0,0,13,0,6,0,2,1,3,0,10,5,1,1,1,lost,0-1,6.9,5058.0,andorra,2020
39,home,Marc Pujol,M,90,1,0,0,0,15,1,9,0,0,0,0,0,9,1,2,1,0,lost,0-1,6.2,56055.0,andorra,2020
39,home,Jordi Aláez,F,90,0,0,0,0,8,0,5,0,1,0,0,0,12,5,1,1,0,lost,0-1,6.3,56051.0,andorra,2020
39,home,Cristian Martínez,F,90,0,0,0,0,6,0,3,0,0,0,0,0,5,0,0,0,0,lost,0-1,6.5,56053.0,andorra,2020
39,home,Luis Blanco,M,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,lost,0-1,0,5087.0,andorra,2020
39,home,Álex Martínez,F,66,0,0,0,0,8,0,6,0,0,0,2,0,8,3,1,1,0,lost,0-1,6.7,56057.0,andorra,2020
39,home,Víctor Bernat,F,21,0,0,0,0,3,0,2,0,1,0,0,0,3,2,0,0,0,lost,0-1,6.7,5140.0,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,andorra,2020
39,away,T. Gestsson,G,90,0,0,0,0,27,0,18,0,0,0,0,0,0,0,0,0,0,won,0-1,6.9,55990.0,Faroe Islands,2020
39,away,J. Danielsen,D,90,1,0,0,0,36,1,28,0,2,0,1,0,11,8,4,2,0,won,0-1,7.3,72943.0,Faroe Islands,2020
39,away,H. Vatnsdal,D,90,0,0,0,0,64,0,57,0,0,0,2,0,5,2,0,0,1,won,0-1,6.9,16022.0,Faroe Islands,2020
39,away,S. Nattestad,D,90,0,0,0,0,68,0,62,0,0,0,1,0,5,3,0,0,0,won,0-1,7.3,16034.0,Faroe Islands,2020
39,away,V. í Davidsen,D,90,0,0,0,0,66,1,55,0,0,0,1,0,5,3,0,0,0,won,0-1,7.5,15660.0,Faroe Islands,2020
39,away,H. Hánsson,M,90,1,0,0,1,76,1,64,0,0,0,0,0,12,7,3,2,1,won,0-1,7.3,15643.0,Faroe Islands,2020
39,away,G. Vatnhamar,M,90,0,0,0,0,80,1,73,0,3,0,1,0,3,3,0,0,0,won,0-1,7.2,73007.0,Faroe Islands,2020
39,away,B. Olsen,M,90,1,1,0,0,73,2,67,0,2,0,3,0,12,7,4,3,0,won,0-1,7.3,83038.0,Faroe Islands,2020
39,away,J. Bjartalíð,F,72,2,1,0,0,27,2,25,0,1,0,0,0,6,2,2,0,0,won,0-1,6.9,70358.0,Faroe Islands,2020
39,away,K. Olsen,F,87,2,1,1,0,15,2,13,0,0,0,0,0,6,3,0,0,0,won,0-1,7.5,55999.0,Faroe Islands,2020
39,away,P. Johannesen,F,58,0,0,0,0,6,1,4,0,0,0,0,0,14,6,0,0,0,won,0-1,6.6,70395.0,Faroe Islands,2020
39,away,J. Andreasen,M,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,70357.0,Faroe Islands,2020
39,away,M. Olsen,F,18,1,0,0,0,10,0,9,0,1,0,0,0,3,2,1,0,0,won,0-1,6.6,39168.0,Faroe Islands,2020
39,away,Andreas Olsen,F,32,0,0,0,0,8,0,5,0,0,0,0,0,5,4,0,0,0,won,0-1,6.6,73017.0,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
39,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Faroe Islands,2020
40,home,H. Bonello,G,90,0,0,0,0,48,0,38,3,0,0,0,1,1,1,0,0,0,draw,1-1,6.9,55968.0,Malta,2020
40,home,S. Borg,D,85,2,0,0,0,53,0,42,0,1,0,1,0,8,5,1,0,0,draw,1-1,7,55973.0,Malta,2020
40,home,E. Pepe,D,90,0,0,0,0,57,0,49,0,1,0,3,0,8,3,0,0,0,draw,1-1,6.9,112564.0,Malta,2020
40,home,Z. Muscat,D,90,0,0,0,0,57,0,47,0,0,1,2,0,7,5,0,0,0,draw,1-1,7,55976.0,Malta,2020
40,home,J. Mbong,M,90,0,0,0,1,23,3,19,0,2,0,1,0,17,8,6,3,1,draw,1-1,7.2,55988.0,Malta,2020
40,home,T. Teuma,M,90,0,0,0,0,47,3,42,0,1,0,0,0,11,6,3,2,0,draw,1-1,7.3,8966.0,Malta,2020
40,home,M. Guillaumier,M,89,0,0,0,0,47,0,36,0,1,0,1,0,10,4,3,2,1,draw,1-1,6.2,68527.0,Malta,2020
40,home,R. Camenzuli,M,90,1,0,0,0,27,0,18,0,0,0,1,0,8,2,2,0,0,draw,1-1,6.2,112689.0,Malta,2020
40,home,L. Gambin,F,90,2,1,0,0,18,1,17,0,0,0,0,0,7,0,1,0,0,draw,1-1,6.3,17893.0,Malta,2020
40,home,J. Degabriele,F,60,0,0,0,0,11,2,6,0,0,0,0,0,5,3,1,1,0,draw,1-1,6.9,105619.0,Malta,2020
40,home,K. Nwoko,F,90,4,1,1,0,14,0,12,0,0,0,0,0,14,4,2,2,0,draw,1-1,7.5,55986.0,Malta,2020
40,home,A. Agius,D,11,0,0,0,0,6,0,4,0,0,0,0,0,1,1,0,0,0,draw,1-1,6.7,55971.0,Malta,2020
40,home,J. Grech,M,30,0,0,0,0,3,0,3,0,2,0,0,0,4,2,1,0,0,draw,1-1,6.3,55983.0,Malta,2020
40,home,S. Pisani,F,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,106054.0,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Malta,2020
40,away,P. Šteinbors,G,90,0,0,0,0,21,0,21,1,0,0,0,1,1,1,0,0,0,draw,1-1,6.7,40302.0,Latvia,2020
40,away,R. Savaļnieks,D,67,0,0,0,0,29,2,17,0,1,0,1,0,3,3,0,0,0,draw,1-1,7.7,56041.0,Latvia,2020
40,away,A. Černomordijs,D,90,0,0,0,0,55,0,49,0,0,0,1,0,7,4,0,0,1,draw,1-1,6.6,56030.0,Latvia,2020
40,away,K. Dubra,D,90,1,0,0,0,53,0,48,0,1,0,1,0,7,7,0,0,0,draw,1-1,7.2,56031.0,Latvia,2020
40,away,R. Jurkovskis,D,90,0,0,0,0,23,0,16,0,6,0,1,0,10,8,1,1,0,draw,1-1,7.3,70397.0,Latvia,2020
40,away,A. Jaunzems,M,90,0,0,0,0,20,0,12,0,1,0,1,0,4,2,1,1,0,draw,1-1,6.9,72421.0,Latvia,2020
40,away,E. Emsis,M,90,0,0,0,0,22,0,17,0,2,0,1,0,12,7,2,2,0,draw,1-1,6.9,72582.0,Latvia,2020
40,away,A. Zjuzins,M,86,1,1,0,0,33,2,23,0,1,0,1,0,5,1,0,0,1,draw,1-1,6.7,68537.0,Latvia,2020
40,away,A. Ciganiks,M,90,2,1,0,0,27,0,17,0,2,0,1,0,11,5,4,2,0,draw,1-1,6.6,37044.0,Latvia,2020
40,away,R. Krollis,F,62,3,1,0,0,12,0,6,0,2,0,0,0,12,6,0,0,1,draw,1-1,6.3,72561.0,Latvia,2020
40,away,J. Ikaunieks,F,90,1,0,0,0,31,4,24,0,3,0,0,0,19,8,2,1,0,draw,1-1,7,68531.0,Latvia,2020
40,away,K. Kārkliņš,M,10,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,draw,1-1,6.3,72424.0,Latvia,2020
40,away,Ritvars Rugins,M,23,0,0,0,0,12,0,8,0,2,0,1,0,6,3,1,0,0,draw,1-1,6.7,56039.0,Latvia,2020
40,away,D. Ikaunieks,M,28,0,0,0,0,5,0,5,0,0,0,0,0,4,2,0,0,0,draw,1-1,6.3,2264.0,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
40,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0,,Latvia,2020
41,home,E. Benedettini,G,90,0,0,0,0,19,0,15,0,0,0,0,2,0,0,0,0,0,lost,0-2,5.7,30669.0,San Marino,2020
41,home,M. Battistini,D,90,0,0,0,0,41,0,29,0,2,0,1,0,8,6,1,1,0,lost,0-2,6.7,56092.0,San Marino,2020
41,home,D. Simoncini,D,90,1,0,0,0,51,1,32,0,1,0,2,0,7,2,0,0,1,lost,0-2,6.3,56100.0,San Marino,2020
41,home,D. Rossi,D,90,0,0,0,0,54,0,40,0,4,0,4,0,11,8,0,0,0,lost,0-2,6.6,199821.0,San Marino,2020
41,home,A. Grandoni,D,90,0,0,0,0,22,0,12,0,3,0,0,0,7,4,0,0,0,lost,0-2,6.5,56098.0,San Marino,2020
41,home,L. Tosi,M,45,0,0,0,0,23,0,20,0,1,1,2,0,6,2,1,1,0,lost,0-2,6.6,105795.0,San Marino,2020
41,home,F. Berardi,M,90,0,0,0,0,16,0,14,0,1,0,0,0,10,4,3,2,1,lost,0-2,6,32070.0,San Marino,2020
41,home,L. Lunadei,M,45,0,0,0,0,11,0,9,0,0,0,1,0,4,0,0,0,0,lost,0-2,6.2,56107.0,San Marino,2020
41,home,E. Golinucci,M,90,0,0,0,0,23,0,10,0,0,0,0,0,6,1,0,0,1,lost,0-2,6.3,56105.0,San Marino,2020
41,home,L. Ceccaroli,M,67,1,1,0,0,10,0,5,0,3,0,0,0,11,6,1,0,1,lost,0-2,6.3,80727.0,San Marino,2020
41,home,M. Vitaioli,F,90,2,0,0,0,24,1,16,0,1,0,0,0,12,6,1,0,0,lost,0-2,6.6,56112.0,San Marino,2020
41,home,A. Golinucci,M,45,0,0,0,0,13,0,10,0,3,1,1,0,8,4,0,0,1,lost,0-2,6.6,56104.0,San Marino,2020
41,home,F. Tomassini,M,23,1,1,0,0,7,1,5,0,0,0,0,0,5,2,2,1,0,lost,0-2,6.9,56111.0,San Marino,2020
41,home,A. Hirsch,F,45,0,0,0,0,20,1,16,0,1,0,0,0,10,7,2,1,0,lost,0-2,6.9,56106.0,San Marino,2020
41,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,San Marino,2020
41,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0,,San Marino,2020
