match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating
95,away,John McGinn,M,61,1,1,0,0,16,0,13,0,3,0,0,0,8,6,0,0,0,lost,1-0,7.2
95,away,Ryan Jack,M,90,0,0,0,0,70,1,67,0,3,0,2,0,8,5,0,0,1,lost,1-0,7.3
95,away,Callum McGregor,M,82,0,0,0,0,53,0,51,0,1,0,3,0,9,5,4,3,0,lost,1-0,7
95,away,Lyndon Dykes,F,61,1,1,0,0,20,1,11,0,0,0,0,0,12,6,1,0,0,lost,1-0,6.6
95,away,Ryan Christie,F,90,1,1,0,0,31,6,24,0,2,0,1,0,14,8,7,3,0,lost,1-0,7.6
95,away,Scott Mckenna,D,17,2,0,0,0,19,0,15,0,0,0,0,0,4,3,0,0,0,lost,1-0,7
95,away,Kenny McLean,M,8,0,0,0,0,6,1,4,0,0,0,1,0,0,0,0,0,0,lost,1-0,6.9
95,away,Oliver Burke,M,17,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,lost,1-0,6.2
95,away,Oliver McBurnie,F,29,1,1,0,0,9,0,6,0,0,0,0,0,6,2,0,0,0,lost,1-0,6.7
95,away,Leigh Griffiths,F,29,2,2,0,0,7,1,5,0,0,0,0,0,9,4,3,2,0,lost,1-0,6.7
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
95,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-0,0
96,home,Dénes Dibusz,G,90,0,0,0,0,39,0,26,5,0,0,0,0,0,0,0,0,1,won,2-0,8
96,home,Attila Fiola,D,90,0,0,0,0,51,1,45,0,2,1,2,0,7,4,0,0,0,won,2-0,7.7
96,home,Ádám Lang,D,90,0,0,0,0,40,0,35,0,0,0,2,0,7,4,0,0,0,won,2-0,7
96,home,Attila Szalai,D,90,0,0,0,0,60,0,48,0,2,1,1,0,5,4,0,0,0,won,2-0,7.5
96,home,Loic Négo,M,89,3,0,0,0,52,0,41,0,3,1,2,0,12,6,1,0,0,won,2-0,7.2
96,home,Dávid Sigér,M,90,1,1,1,0,49,0,39,0,4,0,3,0,12,5,0,0,0,won,2-0,7.9
96,home,Ádám Nagy,M,90,0,0,0,0,48,0,42,0,0,0,2,0,2,1,1,1,0,won,2-0,6.9
96,home,Szilveszter Hangya,M,74,0,0,0,0,38,1,32,0,2,0,1,0,7,4,0,0,0,won,2-0,7
96,home,Zsolt Kalmár,F,45,1,0,0,0,24,0,18,0,0,0,1,0,5,4,3,2,0,won,2-0,6.9
96,home,Nemanja Nikolics,F,64,1,1,0,0,24,1,16,0,0,0,0,0,1,1,0,0,0,won,2-0,6.9
96,home,Norbert Könyves,F,45,0,0,0,0,11,0,9,0,0,0,0,0,9,3,3,1,0,won,2-0,6.2
96,home,Endre Botka,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,Tamás Cseri,M,45,0,0,0,0,28,1,19,0,1,0,2,0,7,1,0,0,1,won,2-0,6.2
96,home,Ádám Gyurcsó,F,26,0,0,0,0,13,0,9,0,0,0,0,0,3,2,2,1,1,won,2-0,6.7
96,home,Kevin Varga,D,45,2,2,1,0,15,1,9,0,0,0,0,0,16,9,4,4,0,won,2-0,7.9
96,home,Filip Holender,F,16,0,0,0,0,6,0,3,0,0,0,0,0,5,2,1,1,1,won,2-0,6.7
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-0,0
96,away,Mert Günok,G,90,0,0,0,0,36,0,25,2,0,0,0,2,0,0,0,0,0,lost,2-0,6.2
96,away,Nazım Sangare,D,90,0,0,0,0,24,0,18,0,2,0,4,0,11,8,0,0,0,lost,2-0,6.9
96,away,Ozan Kabak,D,90,0,0,0,0,61,0,53,0,0,0,2,0,10,3,2,1,0,lost,2-0,6.5
96,away,Merih Demiral,D,90,0,0,0,0,50,0,46,0,2,0,3,0,7,5,0,0,0,lost,2-0,6.9
96,away,Caner Erkin,D,90,0,0,0,0,67,2,48,0,1,0,2,0,8,3,3,1,0,lost,2-0,7.2
96,away,Ozan Tufan,M,71,2,0,0,0,31,0,23,0,2,0,1,0,8,5,0,0,0,lost,2-0,6.9
96,away,Mahmut Tekdemir,M,88,0,0,0,0,62,0,53,0,2,0,1,0,11,6,0,0,1,lost,2-0,6.3
96,away,İrfan Can Kahveci,M,55,0,0,0,0,18,0,17,0,1,0,1,0,3,3,1,1,0,lost,2-0,7
96,away,Hakan Çalhanoğlu,M,90,4,4,0,0,53,1,40,0,1,0,0,0,10,4,2,0,0,lost,2-0,7
96,away,Cenk Tosun,F,71,0,0,0,0,11,0,8,0,0,0,0,0,7,2,0,0,0,lost,2-0,6.5
96,away,Kenan Karaman,F,90,2,1,0,0,27,0,17,0,0,0,1,0,12,6,2,0,0,lost,2-0,6.3
96,away,Kaan Ayhan,D,8,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,lost,2-0,6.3
96,away,Berkay Özcan,M,19,0,0,0,0,11,0,11,0,1,0,1,0,5,1,0,0,0,lost,2-0,6.5
96,away,Yusuf Yazıcı,M,35,0,0,0,0,9,0,5,0,0,0,0,0,2,1,1,1,0,lost,2-0,6.2
96,away,Deniz Türüç,M,19,0,0,0,0,8,0,4,0,0,0,0,0,4,1,1,1,0,lost,2-0,6.3
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
96,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,2-0,0
97,home,Predrag Rajković,G,90,0,0,0,0,38,0,26,7,0,0,0,0,1,1,0,0,0,won,5-0,8.6
97,home,Nikola Milenković,D,90,0,0,0,1,36,1,30,0,0,2,1,0,3,1,1,0,0,won,5-0,7.5
97,home,Uroš Spajić,D,90,1,0,0,0,31,0,28,0,0,0,3,0,5,2,0,0,0,won,5-0,7.2
97,home,Stefan Mitrović,D,89,0,0,0,0,28,0,20,0,0,1,1,0,8,4,0,0,0,won,5-0,6.9
97,home,Nemanja Radonjić,M,31,1,1,1,0,5,0,2,0,0,0,0,0,3,1,3,1,0,won,5-0,7
97,home,Nemanja Gudelj,M,89,0,0,0,0,37,1,33,0,0,0,4,0,11,9,2,2,1,won,5-0,7.5
97,home,Nemanja Maksimović,M,45,0,0,0,0,17,0,15,0,0,0,1,0,3,2,0,0,0,won,5-0,6.6
97,home,Filip Mladenović,M,89,2,1,1,2,19,2,14,0,1,0,0,0,8,4,2,2,0,won,5-0,9
97,home,Mihailo Ristić,M,90,0,0,0,0,41,0,28,0,0,0,1,0,10,3,1,1,0,won,5-0,6.2
97,home,Luka Jović,F,90,4,4,2,0,34,2,30,0,0,0,1,0,15,11,7,5,0,won,5-0,9.2
97,home,Aleksandar Mitrović,F,90,1,1,0,0,37,2,23,0,1,0,0,0,26,17,3,2,1,won,5-0,7.5
97,home,Strahinja Pavlovic,D,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,Mijat Gaćinović,M,45,0,0,0,0,15,0,10,0,1,0,4,0,3,1,0,0,0,won,5-0,6.9
97,home,Lazar Ranđelović,M,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,won,5-0,0
97,home,Saša Zdjelar,M,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,Dušan Vlahović,F,59,1,1,1,1,18,1,14,0,1,0,0,0,4,2,1,0,0,won,5-0,8
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,5-0,0
97,away,Guilherme Marinato,G,45,0,0,0,0,8,0,7,1,0,0,0,4,0,0,0,0,0,lost,5-0,5.3
97,away,Vyacheslav Karavaev,D,90,0,0,0,0,35,2,25,0,3,0,1,0,11,6,1,1,0,lost,5-0,6.3
97,away,Igor Diveev,D,45,0,0,0,0,32,0,26,0,0,0,1,0,6,2,0,0,0,lost,5-0,5.6
97,away,Georgiy Dzhikiya,D,90,0,0,0,0,52,0,40,0,0,0,2,0,6,2,0,0,0,lost,5-0,5.3
97,away,Yury Zhirkov,D,90,2,0,0,0,41,1,36,0,3,0,2,0,11,6,1,0,1,lost,5-0,6.3
97,away,Magomed Ozdoev,M,90,1,0,0,0,56,1,46,0,3,0,1,0,5,3,0,0,0,lost,5-0,7
97,away,Daler Kuzyaev,M,90,1,1,0,0,56,3,51,0,0,0,3,0,10,4,3,3,0,lost,5-0,7
97,away,Aleksandr Erokhin,M,90,2,1,0,0,29,1,20,0,1,0,0,0,17,6,0,0,0,lost,5-0,6.5
97,away,Aleksey Miranchuk,M,45,1,0,0,0,15,2,8,0,1,0,0,0,9,3,1,1,0,lost,5-0,6.5
97,away,Anton Miranchuk,M,45,0,0,0,0,24,0,24,0,1,0,2,0,3,2,0,0,0,lost,5-0,6.3
97,away,Anton Zabolotnyi,F,72,7,4,0,0,11,0,6,0,1,0,1,0,9,4,0,0,1,lost,5-0,7
97,away,Soslan Dzhanaev,G,45,0,0,0,0,6,0,3,2,0,0,0,4,0,0,0,0,0,lost,5-0,6.7
97,away,Roman Evgenev,D,45,0,0,0,0,25,0,22,0,0,0,2,0,3,0,0,0,0,lost,5-0,6.3
97,away,Denis Cheryshev,M,18,2,0,0,0,8,0,6,0,0,0,0,0,3,2,0,0,0,lost,5-0,6.3
97,away,Ivan Oblyakov,M,45,1,1,0,0,31,1,29,0,1,0,0,0,7,3,1,1,1,lost,5-0,7.2
97,away,Andrey Mostovoy,F,45,0,0,0,0,17,2,15,0,0,0,0,0,1,0,1,0,0,lost,5-0,6.9
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
97,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0
98,home,Alexei Koşelev,G,90,0,0,0,0,32,0,13,3,0,0,0,1,2,2,0,0,0,draw,1-1,6.6
98,home,Victor Mudrac,D,90,0,0,0,0,14,0,7,0,1,1,1,0,7,4,0,0,0,draw,1-1,6.9
98,home,Veaceslav Posmac,D,90,1,0,0,0,14,0,11,0,0,1,1,0,4,4,0,0,0,draw,1-1,7.2
98,home,Igor Armas,D,90,1,0,0,0,20,0,17,0,0,1,4,0,5,1,0,0,0,draw,1-1,7.2
98,home,Sergiu Plătică,M,90,0,0,0,0,13,1,6,0,1,1,1,0,11,6,1,0,1,draw,1-1,6.9
98,home,Vadim Rață,M,81,0,0,0,0,19,1,16,0,3,0,2,0,12,9,3,3,0,draw,1-1,7.5
98,home,Artur Ioniță,M,90,0,0,0,0,24,0,20,0,0,0,1,0,4,2,2,1,0,draw,1-1,6.7
98,home,Cătălin Carp,M,72,1,1,0,0,34,0,30,0,0,1,1,0,7,4,0,0,0,draw,1-1,7
98,home,Oleg Reabciuk,M,90,0,0,0,0,21,0,16,0,1,0,3,0,12,6,0,0,0,draw,1-1,6.6
98,home,Ion Nicolaescu,F,90,1,1,1,0,22,0,13,0,1,0,1,0,21,7,2,0,0,draw,1-1,7
98,home,Mihail Caimacov,F,56,0,0,0,0,19,1,14,0,0,0,2,0,10,4,1,0,0,draw,1-1,6.7
98,home,Alexandru Epureanu,D,18,0,0,0,0,8,0,7,0,1,0,0,0,3,1,0,0,0,draw,1-1,6.3
98,home,Denis Marandici,D,9,0,0,0,0,5,0,2,0,0,0,0,0,1,1,0,0,0,draw,1-1,6.3
98,home,Eugeniu Cociuc,M,34,0,0,0,0,14,0,12,0,2,0,1,0,10,7,3,2,0,draw,1-1,6.9
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,Arijanet Murić,G,90,0,0,0,0,21,0,20,1,0,0,0,1,0,0,0,0,0,draw,1-1,6.3
98,away,Mergim Vojvoda,D,60,1,0,0,0,61,1,55,0,0,0,0,0,3,0,0,0,0,draw,1-1,6.6
98,away,Amir Rrahmani,D,90,0,0,0,0,86,0,77,0,1,0,0,0,13,6,0,0,0,draw,1-1,6.6
98,away,Fidan Aliti,D,90,0,0,0,0,83,1,76,0,1,0,1,0,11,6,0,0,0,draw,1-1,7
98,away,Leart Paqarada,D,90,0,0,0,0,79,1,67,0,2,0,0,0,12,5,1,0,0,draw,1-1,6.6
98,away,Herolind Shala,M,60,0,0,0,0,43,0,34,0,0,0,0,0,11,3,0,0,1,draw,1-1,6.3
98,away,Hekuran Kryeziu,M,90,0,0,0,0,60,0,55,0,4,0,0,0,13,8,0,0,0,draw,1-1,7
98,away,Milot Rashica,M,75,2,1,0,0,22,0,18,0,2,0,0,0,8,5,2,1,0,draw,1-1,7.2
98,away,Valon Berisha,M,90,1,0,0,1,69,5,57,0,0,0,0,0,8,4,1,1,0,draw,1-1,7.9
98,away,Arbër Zeneli,M,90,2,1,0,0,40,3,32,0,1,0,0,0,9,3,3,0,0,draw,1-1,6.7
98,away,Benjamin Kololli,F,90,4,1,1,0,25,2,20,0,0,0,0,0,9,3,0,0,0,draw,1-1,7.6
98,away,Florent Hadergjonaj,M,30,2,1,0,0,24,1,19,0,0,0,3,0,3,2,0,0,0,draw,1-1,7.2
98,away,Bersant Celina,M,30,1,0,0,0,31,0,26,0,0,0,0,0,0,0,0,0,0,draw,1-1,6.9
98,away,Elbasan Rashani,M,15,2,1,0,0,3,0,0,0,0,0,0,0,9,6,1,1,0,draw,1-1,6.9
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
98,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,1-1,0
99,home,Jan Oblak,G,90,0,0,0,0,35,0,18,5,0,0,0,0,0,0,0,0,0,draw,0-0,7.9
99,home,Petar Stojanović,D,90,0,0,0,0,47,1,42,0,1,0,2,0,9,2,1,0,0,draw,0-0,6.9
99,home,Miha Blažič,D,90,0,0,0,0,64,0,56,0,1,0,1,0,6,3,0,0,1,draw,0-0,7
99,home,Miha Mevlja,D,90,0,0,0,0,51,0,47,0,2,2,3,0,9,4,0,0,0,draw,0-0,7.7
99,home,Jure Balkovec,D,90,0,0,0,0,33,1,22,0,4,0,1,0,9,8,0,0,0,draw,0-0,7.2
99,home,Rajko Rep,M,52,0,0,0,0,18,0,14,0,1,0,0,0,7,3,2,1,0,draw,0-0,6.3
99,home,Jaka Bijol,M,78,1,0,0,0,34,0,28,0,1,0,1,0,12,6,0,0,1,draw,0-0,6.9
99,home,Amedej Vetrih,M,90,1,1,0,0,31,0,27,0,3,0,1,0,13,7,0,0,0,draw,0-0,7.2
99,home,Damjan Bohar,M,90,0,0,0,0,10,0,4,0,1,0,0,0,7,2,1,1,0,draw,0-0,6.5
99,home,Haris Vučkić,F,61,0,0,0,0,9,0,6,0,0,0,0,0,7,3,2,0,0,draw,0-0,6.5
99,home,Andraž Šporar,F,90,1,0,0,0,7,0,5,0,2,0,1,0,16,3,1,0,0,draw,0-0,6
99,home,Nino Kouter,M,12,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,draw,0-0,6.3
99,home,Miha Zajc,M,29,0,0,0,0,11,0,9,0,0,0,1,0,6,3,1,1,1,draw,0-0,6.6
99,home,Saša Živec,M,38,0,0,0,0,7,1,5,0,0,0,0,0,3,1,0,0,0,draw,0-0,6.9
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,Vasilis Barkas,G,90,0,0,0,0,18,0,15,1,0,0,0,0,0,0,0,0,0,draw,0-0,7.2
99,away,Michalis Bakakis,D,90,0,0,0,0,53,0,44,0,2,0,0,0,12,9,1,0,1,draw,0-0,7.5
99,away,Stratos Svarnas,D,90,0,0,0,0,103,0,98,0,3,0,0,0,5,5,0,0,0,draw,0-0,7.7
99,away,Dimitrios Siovas,D,90,2,1,0,0,103,1,88,0,3,0,2,0,12,8,1,1,0,draw,0-0,8
99,away,Dimitrios Giannoulis,D,90,1,0,0,0,53,2,46,0,1,0,1,0,8,3,1,0,0,draw,0-0,7.7
99,away,Dimitrios Kourbelis,M,90,0,0,0,0,57,1,49,0,1,0,1,0,13,6,0,0,0,draw,0-0,6.6
99,away,Zeca,M,90,0,0,0,0,38,1,37,0,1,0,1,0,9,4,1,1,0,draw,0-0,7
99,away,Dimitris Limnios,M,90,2,1,0,0,35,0,28,0,0,0,0,0,6,1,4,1,0,draw,0-0,6.3
99,away,Anastasios Bakasetas,M,90,1,1,0,0,53,2,49,0,0,0,0,0,13,10,1,0,0,draw,0-0,7.6
99,away,Petros Mantalos,M,87,0,0,0,0,29,2,21,0,1,0,1,0,14,6,3,1,0,draw,0-0,6.7
99,away,Vangelis Pavlidis,F,76,3,2,0,0,15,1,10,0,1,0,0,0,7,4,1,1,0,draw,0-0,6.9
99,away,Giorgos Masouras,M,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,Taxiarchis Fountas,F,14,0,0,0,0,5,1,1,0,1,0,0,0,5,3,0,0,0,draw,0-0,6.6
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
99,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,0-0,0
