match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,total_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating
61,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
61,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
61,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
61,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
61,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,home,Jordan Pickford,G,90,0,0,0,0,25,0,19,2,0,0,0,1,1,1,0,0,0,lost,0-1,6.7
62,home,Phil Jones,D,90,0,0,0,0,73,0,70,0,1,0,2,0,12,6,0,0,0,lost,0-1,7
62,home,John Stones,D,45,0,0,0,0,27,0,26,0,0,2,0,0,4,2,0,0,0,lost,0-1,6.9
62,home,Gary Cahill,D,90,0,0,0,0,45,0,42,0,1,3,0,0,6,4,0,0,0,lost,0-1,7.7
62,home,Eric Dier,M,90,0,0,0,0,62,0,55,0,0,0,0,0,10,3,1,1,0,lost,0-1,6.3
62,home,Trent Alexander-Arnold,M,79,0,0,0,0,52,2,46,0,1,1,2,0,5,3,1,0,0,lost,0-1,7
62,home,Ruben Loftus-Cheek,M,90,1,0,0,0,36,1,29,0,1,0,0,0,20,12,5,5,0,lost,0-1,6.9
62,home,Fabian Delph,M,90,1,0,0,0,40,1,34,0,2,0,1,0,16,7,5,3,0,lost,0-1,6.3
62,home,Danny Rose,M,90,0,0,0,0,29,1,25,0,4,0,1,0,16,9,3,2,0,lost,0-1,6.9
62,home,Jamie Vardy,F,90,1,0,0,0,12,2,9,0,2,0,0,0,12,7,1,1,0,lost,0-1,7.3
62,home,Marcus Rashford,F,90,3,1,0,0,33,0,26,0,0,0,0,0,14,5,5,4,0,lost,0-1,6.6
62,home,Harry Maguire,D,45,0,0,0,0,32,0,28,0,0,1,0,0,3,2,1,1,0,lost,0-1,6.7
62,home,Danny Welbeck,F,11,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,lost,0-1,6.9
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0
62,away,Thibaut Courtois,G,90,0,0,0,0,33,0,20,1,0,0,0,0,2,2,0,0,0,won,0-1,7.2
62,away,Leander Dendoncker,D,90,0,0,0,0,70,0,64,0,2,0,0,0,10,3,0,0,1,won,0-1,6.5
62,away,Dedryck Boyata,D,90,0,0,0,0,73,0,71,0,0,0,0,0,7,2,0,0,0,won,0-1,7.2
62,away,Thomas Vermaelen,D,74,0,0,0,0,54,0,47,0,1,0,0,0,6,3,0,0,0,won,0-1,6.9
62,away,Nacer Chadli,M,90,0,0,0,0,46,3,39,0,1,0,0,0,9,6,1,1,0,won,0-1,7.3
62,away,Youri Tielemans,M,90,1,1,0,1,64,2,55,0,4,0,0,0,16,9,3,2,1,won,0-1,7.2
62,away,Mousa Dembélé,M,90,0,0,0,0,65,0,64,0,4,0,1,0,14,5,0,0,0,won,0-1,6.7
62,away,Thorgan Hazard,M,90,2,0,0,0,46,3,38,0,3,0,2,0,11,8,4,4,0,won,0-1,8
62,away,Adnan Januzaj,F,86,1,1,1,0,17,1,14,0,0,0,1,0,12,4,4,3,0,won,0-1,7.2
62,away,Marouane Fellaini,F,90,1,0,0,0,37,2,30,0,1,0,0,0,21,13,4,3,0,won,0-1,8
62,away,Michy Batshuayi,F,90,1,1,0,0,21,1,15,0,0,0,0,0,9,3,1,1,0,won,0-1,6.5
62,away,Vincent Kompany,D,16,0,0,0,0,17,0,17,0,0,0,0,0,1,0,0,0,0,won,0-1,6.3
62,away,Dries Mertens,F,4,1,1,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,won,0-1,6.6
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
62,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0
63,home,Jaime Penedo,G,90,0,0,0,0,24,0,9,4,0,0,0,2,1,1,0,0,0,lost,1-2,7
63,home,Adolfo Machado,D,90,0,0,0,0,29,0,21,0,3,0,2,0,7,4,0,0,0,lost,1-2,6.6
63,home,Róman Torres,D,56,0,0,0,0,11,1,9,0,0,0,1,0,3,2,1,1,0,lost,1-2,6.6
63,home,Fidel Escobar,D,90,1,1,0,0,19,0,15,0,0,3,3,0,1,0,0,0,0,lost,1-2,7.2
63,home,Luis Ovalle,D,90,0,0,0,0,29,0,18,0,3,0,0,0,9,6,0,0,0,lost,1-2,6.3
63,home,Gabriel Gómez,M,90,0,0,0,0,40,1,32,0,4,0,1,0,16,10,1,1,1,lost,1-2,6.9
63,home,José Luis Rodríguez,M,90,2,1,0,0,15,0,11,0,0,0,1,0,13,8,2,2,0,lost,1-2,6.7
63,home,Aníbal Godoy,M,90,1,0,0,0,29,0,24,0,1,0,2,0,14,6,0,0,0,lost,1-2,6.7
63,home,Ricardo Ávila,M,81,1,0,0,0,21,0,17,0,1,0,0,0,17,5,3,2,1,lost,1-2,6.2
63,home,Édgar Bárcenas,M,90,2,2,0,0,26,1,23,0,2,0,3,0,14,8,5,2,0,lost,1-2,6.9
63,home,Gabriel Torres,F,45,1,0,0,0,6,1,5,0,1,0,0,0,10,2,0,0,0,lost,1-2,6.6
63,home,Harold Cummings,D,45,0,0,0,0,15,0,12,0,2,0,2,0,5,3,1,0,0,lost,1-2,6.3
63,home,Abdiel Arroyo,F,9,0,0,0,0,3,1,2,0,0,0,0,0,3,2,0,0,0,lost,1-2,6.6
63,home,Luis Tejada,F,34,0,0,0,0,10,0,8,0,0,0,0,0,10,0,0,0,1,lost,1-2,6.3
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,1-2,0
63,away,Aymen Mathlouthi,G,90,0,0,0,0,28,0,20,4,0,0,0,1,2,2,0,0,0,won,1-2,7
63,away,Hamdi Nagguez,D,90,0,0,0,0,46,0,42,0,3,0,1,0,19,11,3,3,0,won,1-2,7.2
63,away,Rami Bedoui,D,90,0,0,0,0,86,0,73,0,0,0,0,0,12,9,1,1,0,won,1-2,6.9
63,away,Yassine Meriah,D,90,0,0,0,0,102,0,96,0,0,0,1,0,11,7,1,1,0,won,1-2,6.9
63,away,Oussama Haddadi,D,90,0,0,0,1,26,3,21,0,1,0,4,0,4,2,1,0,0,won,1-2,7.7
63,away,Ellyes Skhiri,M,90,0,0,0,0,77,0,69,0,2,0,2,0,10,5,1,0,0,won,1-2,6.6
63,away,Fakhreddine Ben Youssef,M,90,3,2,1,0,32,1,26,0,0,0,1,0,4,2,0,0,0,won,1-2,7.3
63,away,Ghailene Chaalali,M,90,0,0,0,0,79,0,65,0,7,0,1,0,22,12,1,1,1,won,1-2,7.2
63,away,Ferjani Sassi,M,45,1,0,0,0,59,1,47,0,1,0,0,0,8,2,0,0,1,won,1-2,6.6
63,away,Naïm Sliti,M,77,3,1,0,0,27,2,20,0,0,0,0,0,13,7,8,4,0,won,1-2,7
63,away,Wahbi Khazri,F,89,4,3,1,1,29,4,27,0,1,0,0,0,9,3,1,0,0,won,1-2,8.3
63,away,Anice Badri,F,45,0,0,0,0,18,1,17,0,0,0,0,0,4,0,0,0,1,won,1-2,6.6
63,away,Bassem Srarfi,M,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,won,1-2,6.7
63,away,Ahmed Khalil,D,13,0,0,0,0,8,0,6,0,1,0,0,0,4,3,0,0,0,won,1-2,6.7
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
63,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,1-2,0
64,home,Edouard Mendy,G,90,0,0,0,0,28,0,23,1,0,0,0,2,3,2,0,0,0,lost,0-2,5.6
64,home,Youssouf Sabaly,D,90,1,1,0,0,60,3,50,0,3,0,2,0,7,4,0,0,0,lost,0-2,7.3
64,home,Kalidou Koulibaly,D,90,0,0,0,0,50,1,42,0,2,1,0,0,9,5,0,0,0,lost,0-2,6.6
64,home,Pape Abou Cissé,D,90,0,0,0,0,25,0,19,0,0,1,2,0,5,3,1,1,0,lost,0-2,6.6
64,home,Abdou Diallo,D,62,0,0,0,0,22,1,9,0,2,0,0,0,8,4,0,0,0,lost,0-2,6.6
64,home,Cheikhou Kouyaté,M,73,0,0,0,0,21,1,18,0,0,1,2,0,6,3,1,1,0,lost,0-2,7.2
64,home,Nampalys Mendy,M,90,0,0,0,0,47,1,36,0,3,0,1,0,8,5,0,0,1,lost,0-2,6.9
64,home,Krépin Diatta,M,73,2,0,0,0,34,1,31,0,0,0,0,0,3,1,1,0,0,lost,0-2,6.9
64,home,Idrissa Gueye,M,90,1,1,0,0,37,0,35,0,0,0,0,0,8,1,0,0,1,lost,0-2,6.2
64,home,Ismaïla Sarr,M,90,2,0,0,0,17,4,9,0,3,0,0,0,22,14,3,2,0,lost,0-2,7.3
64,home,Boulaye Dia,F,69,1,1,0,0,11,0,10,0,0,0,0,0,6,3,1,0,0,lost,0-2,6.6
64,home,Pape Gueye,M,17,1,1,0,0,14,0,9,0,0,0,2,0,1,1,0,0,0,lost,0-2,6.6
64,home,Ismail Jakobs,D,28,1,0,0,0,9,1,7,0,0,0,1,0,7,6,0,0,0,lost,0-2,6.6
64,home,Nicolas Jackson,F,17,0,0,0,0,10,0,9,0,0,0,0,0,3,0,0,0,0,lost,0-2,6.5
64,home,Ahmadou Bamba Dieng,F,21,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,lost,0-2,6.6
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
64,away,Andries Noppert,G,90,0,0,0,0,23,0,18,4,0,0,0,0,0,0,0,0,0,won,0-2,8
64,away,Matthijs de Ligt,D,90,0,0,0,0,45,0,41,0,0,0,0,0,13,6,0,0,1,won,0-2,6.9
64,away,Virgil van Dijk,D,90,2,0,0,0,62,0,49,0,0,1,2,0,8,4,0,0,0,won,0-2,7
64,away,Nathan Aké,D,90,0,0,0,0,65,0,56,0,1,1,0,0,9,3,0,0,0,won,0-2,7
64,away,Denzel Dumfries,M,90,0,0,0,0,30,0,18,0,2,0,1,0,20,5,2,0,0,won,0-2,6.2
64,away,Steven Berghuis,M,79,1,0,0,0,42,1,37,0,0,0,0,0,3,0,2,0,0,won,0-2,6.3
64,away,Frenkie de Jong,M,90,0,0,0,1,62,2,53,0,2,2,0,0,10,8,2,1,0,won,0-2,7.6
64,away,Daley Blind,M,90,1,0,0,0,42,0,36,0,1,0,1,0,6,3,0,0,0,won,0-2,7.2
64,away,Cody Gakpo,F,89,1,1,1,0,11,3,7,0,0,0,1,0,5,2,1,1,0,won,0-2,7.9
64,away,Vincent Janssen,F,62,0,0,0,0,12,1,9,0,2,0,0,0,9,6,1,1,0,won,0-2,7
64,away,Steven Bergwijn,F,79,0,0,0,0,20,0,15,0,1,0,0,0,2,2,0,0,0,won,0-2,6.9
64,away,Marten de Roon,M,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,Davy Klaassen,M,11,1,1,1,0,4,0,3,0,0,0,0,0,4,3,0,0,0,won,0-2,7.5
64,away,Teun Koopmeiners,M,11,0,0,0,0,5,1,3,0,1,0,1,0,5,2,0,0,0,won,0-2,6.3
64,away,Memphis Depay,F,28,1,1,0,0,12,0,10,0,0,0,0,0,5,2,2,1,0,won,0-2,6.6
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
64,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-2,0
65,home,Jordan Pickford,G,90,0,0,0,0,28,0,17,1,0,0,0,2,0,0,0,0,0,won,6-2,6.3
65,home,Kieran Trippier,D,90,0,0,0,0,88,1,73,0,5,0,1,0,8,8,0,0,0,won,6-2,7.2
65,home,John Stones,D,90,0,0,0,0,117,0,116,0,0,0,0,0,3,1,1,1,0,won,6-2,6.7
65,home,Harry Maguire,D,70,1,0,0,1,74,1,66,0,1,0,0,0,6,6,1,1,0,won,6-2,7.3
65,home,Luke Shaw,D,90,0,0,0,1,104,1,91,0,0,0,1,0,5,2,1,1,0,won,6-2,6.9
65,home,Jude Bellingham,M,90,1,1,1,0,96,1,92,0,3,0,0,0,10,7,2,2,0,won,6-2,8.3
65,home,Declan Rice,M,90,0,0,0,0,95,0,90,0,1,1,3,0,4,1,1,0,0,won,6-2,7
65,home,Bukayo Saka,M,71,3,3,2,0,28,1,23,0,1,0,1,0,11,5,4,1,0,won,6-2,8.3
65,home,Mason Mount,M,71,1,0,0,0,36,1,32,0,1,0,0,0,9,7,2,2,0,won,6-2,7.2
65,home,Raheem Sterling,M,71,1,1,1,1,29,1,25,0,0,0,0,0,8,3,3,2,0,won,6-2,7.5
65,home,Harry Kane,F,76,0,0,0,2,13,2,9,0,0,0,0,0,4,2,1,1,0,won,6-2,7.9
65,home,Eric Dier,D,20,0,0,0,0,30,0,30,0,0,0,0,0,1,0,0,0,0,won,6-2,6.5
65,home,Marcus Rashford,F,19,1,1,1,0,18,0,14,0,0,0,0,0,4,1,3,1,0,won,6-2,7.2
65,home,Callum Wilson,F,14,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,won,6-2,7.2
65,home,Jack Grealish,M,19,1,1,1,0,19,0,19,0,1,0,1,0,4,4,0,0,0,won,6-2,7.7
65,home,Phil Foden,M,19,0,0,0,0,18,1,15,0,0,0,0,0,3,1,1,1,0,won,6-2,6.7
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,6-2,0
65,away,Alireza Beiranvand,G,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,6.3
65,away,Sadegh Moharrami,D,90,0,0,0,0,16,0,11,0,1,0,1,0,11,3,1,1,0,lost,6-2,5.2
65,away,Morteza Pouraliganji,D,90,0,0,0,0,30,0,19,0,1,1,1,0,7,4,0,0,1,lost,6-2,6
65,away,Roozbeh Cheshmi,D,45,0,0,0,0,9,0,5,0,0,1,1,0,2,0,0,0,0,lost,6-2,6.2
65,away,Majid Hosseini,D,90,0,0,0,0,16,0,10,0,3,1,1,0,10,5,0,0,0,lost,6-2,5.6
65,away,Milad Mohammadi,D,63,0,0,0,0,9,0,6,0,1,0,1,0,5,1,1,0,0,lost,6-2,5.6
65,away,Alireza Jahanbakhsh,M,45,1,0,0,0,8,0,5,0,1,0,1,0,4,1,0,0,1,lost,6-2,6.2
65,away,Ahmad Nourollahi,M,77,1,0,0,0,15,0,10,0,1,0,2,0,4,2,0,0,0,lost,6-2,6.2
65,away,Ali Karimi,M,45,0,0,0,0,6,0,4,0,2,0,0,0,5,3,0,0,0,lost,6-2,6.5
65,away,Ehsan Haji Safi,M,90,0,0,0,0,23,1,15,0,1,0,1,0,5,4,1,0,0,lost,6-2,6.3
65,away,Mehdi Taremi,F,90,3,2,2,0,20,1,17,0,0,0,2,0,11,3,1,0,0,lost,6-2,8
65,away,Seyed Hossein Hosseini,G,70,0,0,0,0,12,0,2,1,0,0,0,6,0,0,0,0,0,lost,6-2,5
65,away,Hossein Kanaani,D,45,0,0,0,0,10,0,7,0,0,1,1,0,3,1,0,0,0,lost,6-2,6.2
65,away,Mehdi Torabi,M,27,0,0,0,0,10,2,9,0,1,0,2,0,3,1,1,0,0,lost,6-2,6.9
65,away,Ali Gholizadeh,M,45,0,0,0,1,14,2,9,0,0,0,2,0,5,1,2,0,0,lost,6-2,6.3
65,away,Saeid Ezatolahi,M,45,1,0,0,0,9,1,9,0,0,0,0,0,4,2,0,0,0,lost,6-2,6.5
65,away,Sardar Azmoun,F,13,1,1,0,0,5,0,4,0,0,0,0,0,1,1,0,0,0,lost,6-2,6.2
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
65,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,6-2,0
66,home,Saad Al Sheeb,G,90,0,0,0,0,16,0,14,1,0,0,0,2,3,2,0,0,1,lost,0-2,6.2
66,home,Pedro Miguel,D,90,1,0,0,0,22,0,16,0,0,0,0,0,13,6,3,2,0,lost,0-2,6
66,home,Bassam Al-Rawi,D,90,0,0,0,0,57,1,47,0,0,0,0,0,7,4,1,1,0,lost,0-2,6.7
66,home,Boualem Khoukhi,D,90,0,0,0,0,76,0,67,0,0,0,1,0,7,2,0,0,0,lost,0-2,6.2
66,home,Abdelkarim Hassan,D,90,1,0,0,0,63,1,53,0,0,0,0,0,6,6,1,1,0,lost,0-2,6.9
66,home,Homam Ahmed,D,90,0,0,0,0,31,1,20,0,2,0,1,0,17,10,5,3,0,lost,0-2,6.2
66,home,Hassan Al Haydos,M,71,0,0,0,0,28,1,21,0,3,0,0,0,6,3,0,0,0,lost,0-2,6.9
66,home,Karim Boudiaf,M,90,0,0,0,0,47,0,41,0,2,0,0,0,15,6,1,0,1,lost,0-2,6.2
66,home,Abdelaziz Hatem,M,90,0,0,0,0,43,0,30,0,1,0,0,0,9,3,0,0,0,lost,0-2,6.3
66,home,Almoez Ali,F,72,1,0,0,0,10,0,6,0,0,0,0,0,6,1,0,0,1,lost,0-2,5.9
66,home,Akram Afif,F,90,1,0,0,0,33,1,31,0,0,0,0,0,8,3,3,2,1,lost,0-2,6.7
66,home,Mohammed Al Bayati,M,19,0,0,0,0,4,0,2,0,0,0,0,0,2,1,1,1,0,lost,0-2,6.3
66,home,Mohammed Muntari,F,18,1,0,0,0,4,0,3,0,2,0,0,0,2,2,0,0,0,lost,0-2,6.9
66,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
66,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
66,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-2,0
