match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,id,team,season
3,home,T. Hazard,M,90,1,1,0,0,83,0,77,0,1,0,2,0,8,5,2,2,0,won,3-0,7.3,2929.0,Belgium,2020
3,home,D. Mertens,F,72,0,0,0,0,13,0,9,0,1,0,1,0,7,2,1,0,0,won,3-0,6.6,332.0,Belgium,2020
3,home,R. Lukaku,F,90,2,2,2,0,17,1,14,0,1,0,0,0,7,2,4,1,0,won,3-0,8.2,907.0,Belgium,2020
3,home,Y. Carrasco,F,77,1,0,0,0,29,1,24,0,0,0,0,0,14,5,12,5,0,won,3-0,6.5,2923.0,Belgium,2020
3,home,T. Meunier,D,63,1,1,1,1,40,2,36,0,1,0,1,0,3,2,1,1,0,won,3-0,8.9,264.0,Belgium,2020
3,home,Thomas Vermaelen,D,13,0,0,0,0,21,0,19,0,0,0,0,0,2,2,0,0,0,won,3-0,6.7,140.0,Belgium,2020
3,home,D. Praet,M,13,0,0,0,0,5,0,5,0,0,0,0,0,3,0,1,0,0,won,3-0,6,2925.0,Belgium,2020
3,home,E. Hazard,M,18,0,0,0,0,11,0,8,0,0,0,0,0,6,4,4,3,0,won,3-0,6.9,2296.0,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,3-0,0,,Belgium,2020
3,away,A. Shunin,G,90,0,0,0,0,26,0,13,1,0,0,0,3,0,0,0,0,0,lost,3-0,5.2,2618.0,Russia,2020
3,away,Mário Fernandes,D,90,1,1,0,0,28,0,23,0,3,0,1,0,9,5,1,0,0,lost,3-0,6.7,827.0,Russia,2020
3,away,A. Semenov,D,90,0,0,0,0,52,0,42,0,1,0,1,0,1,1,0,0,0,lost,3-0,5.9,2622.0,Russia,2020
3,away,G. Dzhikia,D,90,0,0,0,0,42,0,34,0,3,0,1,0,3,3,0,0,0,lost,3-0,6.7,1772.0,Russia,2020
3,away,Y. Zhirkov,D,43,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,lost,3-0,6.3,1220.0,Russia,2020
